CKT_TRAIL_ID,TRAIL_NAME,A_EQUIPMENT_TID,A_EQUIPMENT_MODEL,Z_EQUIPMENT_TID,Z_EQUIPMENT_MODEL
101133,I1001/OTUC2/PRBGPAPB/WCHSPAWC,PRBGPAPB-0111906A,CISCO_NCS4016_SHELF,WCHSPAWC-0220619A,CISCO_NCS4016_SHELF
92875,I1001/OTUC2/PRDYNYPD/YNKRNYYN,PRDYNYPD-0115305A,CISCO_NCS4016_SHELF,YNKRNYYN-0337806A,CISCO_NCS4016_SHELF
132619,I1001/OTUC2/PRRVNYNP/TKHONYTU,PRRVNYNP-0111925A,CISCO_NCS4016_SHELF,TKHONYTU-0110604A,CISCO_NCS4016_SHELF
97915,I1001/OTUC2/PRRVNYNP/WHVRNYWH,PRRVNYNP-0111925A,CISCO_NCS4016_SHELF,WHVRNYWH-0001104A,CISCO_NCS4016_SHELF
133084,I1001/OTUC2/PSDNFL01/PTCYFLBK,PSDNFL01-0110203A,CISCO NCS4009 SHELF,PTCYFLBK-0130307A,CISCO NCS4016 SHELF
89820,I1001/OTUC2/PSSCNJPS/RCPKNJ01,PSSCNJPS-0333312A,CISCO_NCS4016_SHELF,RCPKNJ01-0222116A,CISCO_NCS4016_SHELF
130428,I1001/OTUC2/PSVLNJPL/VLLSNJ02,PSVLNJPL-0115820A,CISCO_NCS4016_SHELF,VLLSNJ02-0110002A,CISCO_NCS4016_SHELF
131249,I1001/OTUC2/PSVLNJPL/WLWDNJWI,PSVLNJPL-0115820A,CISCO_NCS4016_SHELF,WLWDNJWI-0110414A,CISCO NCS4016 SHELF
104063,I1001/OTUC2/PSVLNYPV/YNKRNYYN,PSVLNYPV-0112145A,CISCO_NCS4016_SHELF,YNKRNYYN-0337806A,CISCO_NCS4016_SHELF
131908,I1001/OTUC2/PSVLPAPV/YRDLPAYL,PSVLPAPV-0113401A,CISCO_NCS4016_SHELF,YRDLPAYL-0116110A,CISCO NCS4016 SHELF
132488,I1001/OTUC2/PSWYNJ35/WLTPNJ22,PSWYNJ35-0113629A,CISCO_NCS4016_SHELF,WLTPNJ22-0110212A,CISCO NCS4016 SHELF
93204,I1001/OTUC2/PSWYNJPI/WSFDNJWS,PSWYNJPI-0220608A,CISCO_NCS4016_SHELF,WSFDNJWS-0223203A,CISCO_NCS4016_SHELF
96476,I1001/OTUC2/PTCHNYPC/YNKRNYYN,PTCHNYPC-0221440A,CISCO_NCS4016_SHELF,YNKRNYYN-0337806A,CISCO_NCS4016_SHELF
133268,I1001/OTUC2/PTCYFLBK/SPBGFL69,PTCYFLBK-0130307A,CISCO NCS4016 SHELF,SPBGFL69-0110204A,CISCO NCS4009 SHELF
114991,I1001/OTUC2/PTCYFLBK/STGRFL17H02,PTCYFLBK-0130307A,CISCO NCS4016 SHELF,STGRFL17H020110102A,CISCO NCS4009 SHELF
100252,I1001/OTUC2/PTCYFLBK/TAMPFLPW,PTCYFLBK-0130307A,CISCO NCS4016 SHELF,TAMPFLPW-0110001A,CISCO_NCS4016_SHELF
33743,I1001/OTUC2/PTCYFLBK/TAMPFLXAW0E,PTCYFLBK-0130307A,CISCO NCS4016 SHELF,TAMPFLXAW0E1210202A,CISCO NCS4016 SHELF
93220,I1001/OTUC2/PTCYFLBK/TAMQFLDQ,PTCYFLBK-0130307A,CISCO NCS4016 SHELF,TAMQFLDQ-0110001A,CISCO_NCS4016_SHELF
114849,I1001/OTUC2/PTCYFLBK/TAMRFLHC,PTCYFLBK-0130307A,CISCO NCS4016 SHELF,TAMRFLHC-0110104A,CISCO NCS4009 SHELF
130477,I1001/OTUC2/PTCYFLBK/TAMRFLKJ,PTCYFLBK-0130307A,CISCO NCS4016 SHELF,TAMRFLKJ-0110100A,CISCO NCS4009 SHELF
131991,I1001/OTUC2/PTCYFLBK/TAMXFLHR,,,,
130465,I1001/OTUC2/PTCYFLBK/TAMYFLRZ,PTCYFLBK-0130307A,CISCO NCS4016 SHELF,TAMYFLRZ-0110103A,CISCO NCS4009 SHELF
121317,I1001/OTUC2/PTCYFLBK/TRSPFL06,PTCYFLBK-0130307A,CISCO NCS4016 SHELF,TRSPFL06-0110104A,CISCO NCS4009 SHELF
130813,I1001/OTUC2/PTCYFLBK/VLRCFLCL,PTCYFLBK-0130307A,CISCO NCS4016 SHELF,VLRCFLCL-0110100A,CISCO NCS4009 SHELF
130463,I1001/OTUC2/PTCYFLBK/WLCHFLFC,PTCYFLBK-0130307A,CISCO NCS4016 SHELF,WLCHFLFC-0110103A,CISCO NCS4009 SHELF
127777,I1001/OTUC2/PTPLNJPP/TMRVNJTR,PTPLNJPP-0110509A,CISCO_NCS4016_SHELF,TMRVNJTR-0112109A,CISCO_NCS4016_SHELF
103530,I1001/OTUC2/PTSNNJAR/RCPKNJ01,PTSNNJAR-013707A,CISCO_NCS4016_SHELF,RCPKNJ01-0222116A,CISCO_NCS4016_SHELF
131918,I1001/OTUC2/PTTWPAAB/PTTWPAPT,PTTWPAAB-018028A,CISCO_NCS4016_SHELF,PTTWPAPT-0220906A,CISCO NCS4016 SHELF
131913,I1001/OTUC2/PTTWPAAB/RDNGPARE,PTTWPAAB-018028A,CISCO_NCS4016_SHELF,RDNGPARE-0332836A,CISCO_NCS4016_SHELF
113626,I1001/OTUC2/PTTWPAPT/QKTWPAQT,PTTWPAPT-0220906A,CISCO_NCS4016_SHELF,QKTWPAQT-0110811A,CISCO_NCS4016_SHELF
131715,I1001/OTUC2/PTTWPAPT/SLWBPASL,PTTWPAPT-0220906A,CISCO NCS4016 SHELF,SLWBPASL-0110315A,CISCO_NCS4016_SHELF
131954,I1001/OTUC2/PXVLPAPV/WAYNPAWY,PXVLPAPV-0110105A,CISCO_NCS4016_SHELF,WAYNPAWY-0226704A,CISCO_NCS4016_SHELF
103504,I1001/OTUC2/RCPKNJ01/RGWDNJRW,RCPKNJ01-0222116A,CISCO_NCS4016_SHELF,RGWDNJRW-0110427A,CISCO_NCS4016_SHELF
103521,I1001/OTUC2/RCPKNJ01/RMSYNJRM,RCPKNJ01-0222116A,CISCO_NCS4016_SHELF,RMSYNJRM-0111607A,CISCO_NCS4016_SHELF
103664,I1001/OTUC2/RCPKNJ01/WYCKNJWK,RCPKNJ01-0222116A,CISCO_NCS4016_SHELF,WYCKNJWK-0111010A,CISCO NCS4016 SHELF
85736,I1001/OTUC2/RCRDCAGJ/RSVLCANL,RCRDCAGJ-0111405A,CISCO_NCS4016_SHELF,RSVLCANL-01010210A,CISCO_NCS4016_SHELF
90556,I1001/OTUC2/RCRDCAGJ/SCRJCASS,RCRDCAGJ-0111405A,CISCO_NCS4016_SHELF,SCRJCASS-0110104A,CISCO_NCS4016_SHELF
90552,I1001/OTUC2/RCRDCAGJ/SCROCA04,RCRDCAGJ-0111405A,CISCO_NCS4016_SHELF,SCROCA04-0110107A,CISCO_NCS4016_SHELF
90562,I1001/OTUC2/RCRDCAGJ/SCROCAAN,RCRDCAGJ-0111405A,CISCO_NCS4016_SHELF,SCROCAAN-0110004A,CISCO_NCS4016_SHELF
90554,I1001/OTUC2/RCRDCAGJ/SCRQCAUU,RCRDCAGJ-0111405A,CISCO_NCS4016_SHELF,SCRQCAUU-0110104A,CISCO_NCS4016_SHELF
32859,I1001/OTUC2/RCRDCAGJ/WSCRCAAH,RCRDCAGJ-0111405A,CISCO_NCS4016_SHELF,WSCRCAAH-027044A,CISCO NCS4016 SHELF
81924,I1001/OTUC2/RCRDCAGJ/WSCRCAOI,RCRDCAGJ-0111405A,CISCO_NCS4016_SHELF,WSCRCAOI-01010903A,CISCO NCS4016 SHELF
104901,I1001/OTUC2/RDCYCAGD/SNJUCA09,RDCYCAGD-0111203A,CISCO_NCS4016_SHELF,SNJUCA09-01620A,CISCO_NCS4016_SHELF
101131,I1001/OTUC2/RDNGPARE/SHLNPASH,RDNGPARE-0332836A,CISCO_NCS4016_SHELF,SHLNPASH-0112205A,CISCO_NCS4016_SHELF
101219,I1001/OTUC2/RDNGPARE/SLTTPAES,RDNGPARE-0332836A,CISCO_NCS4016_SHELF,SLTTPAES-0115104A,CISCO_NCS4016_SHELF
131716,I1001/OTUC2/RDNGPARE/SLWBPASL,RDNGPARE-0332836A,CISCO_NCS4016_SHELF,SLWBPASL-0110315A,CISCO_NCS4016_SHELF
113600,I1001/OTUC2/RDNGPARE/SNSPPASS,RDNGPARE-0332836A,CISCO_NCS4016_SHELF,SNSPPASS-0110605A,CISCO_NCS4016_SHELF
100076,I1001/OTUC2/RDNGPARE/WAYNPAWY,RDNGPARE-0332836A,CISCO_NCS4016_SHELF,WAYNPAWY-0226704A,CISCO_NCS4016_SHELF
103505,I1001/OTUC2/RGWDNJRW/RVDLNJPL,RGWDNJRW-0110427A,CISCO_NCS4016_SHELF,RVDLNJPL-0226429A,CISCO_NCS4016_SHELF
103684,I1001/OTUC2/RHWYNJRA/WSFDNJWS,RHWYNJRA-0112808A,CISCO_NCS4016_SHELF,WSFDNJWS-0223203A,CISCO_NCS4016_SHELF
103522,I1001/OTUC2/RMSYNJRM/RVDLNJPL,RMSYNJRM-0111607A,CISCO_NCS4016_SHELF,RVDLNJPL-0226429A,CISCO_NCS4016_SHELF
103934,I1001/OTUC2/RSLLNJRL/WSFDNJWS,RSLLNJRL-0223325A,CISCO_NCS4016_SHELF,WSFDNJWS-0223203A,CISCO_NCS4016_SHELF
90001,I1001/OTUC2/RSVLCANL/WSCRCAAH,RSVLCANL-01010210A,CISCO_NCS4016_SHELF,WSCRCAAH-027044A,CISCO NCS4016 SHELF
100867,I1001/OTUC2/RVDLNJPL/SUCCNJSU,RVDLNJPL-0226429A,CISCO_NCS4016_SHELF,SUCCNJSU-0115114A,CISCO_NCS4016_SHELF
98017,I1001/OTUC2/RVDLNJPL/WAYNNJAWW01,RVDLNJPL-0226429A,CISCO_NCS4016_SHELF,WAYNNJAWW010120411A,CISCO NCS4016 SHELF
112865,I1001/OTUC2/RVDLNJPL/WDPTNJWP,RVDLNJPL-0226429A,CISCO_NCS4016_SHELF,WDPTNJWP-0110409A,CISCO_NCS4016_SHELF
103659,I1001/OTUC2/RVDLNJPL/WMFRNJ01,RVDLNJPL-0226429A,CISCO_NCS4016_SHELF,WMFRNJ01-0112021A,CISCO_NCS4016_SHELF
103662,I1001/OTUC2/RVDLNJPL/WYCKNJWK,RVDLNJPL-0226429A,CISCO_NCS4016_SHELF,WYCKNJWK-0111010A,CISCO NCS4016 SHELF
103531,I1001/OTUC2/RVEDNJOR/UNCYNJ02,RVEDNJOR-0110319A,CISCO_NCS4016_SHELF,UNCYNJ02-0220109A,CISCO_NCS4016_SHELF
97795,I1001/OTUC2/RVHDNYRV/SATNNYSN,RVHDNYRV-0119208A,CISCO_NCS4016_SHELF,SATNNYSN-0110636A,CISCO_NCS4016_SHELF
125120,I1001/OTUC2/RVHDNYRV/SGHRNYSG,RVHDNYRV-0119208A,CISCO_NCS4016_SHELF,SGHRNYSG-0111005A,CISCO_NCS4016_SHELF
125155,I1001/OTUC2/RVHDNYRV/SHHMNYSH,RVHDNYRV-0119208A,CISCO_NCS4016_SHELF,SHHMNYSH-0110407A,CISCO_NCS4016_SHELF
132592,I1001/OTUC2/RVHDNYRV/WHBHNYWB,RVHDNYRV-0119208A,CISCO_NCS4016_SHELF,WHBHNYWB-0110008A,CISCO_NCS4016_SHELF
105762,I1001/OTUC2/RYE-NYRY/YNKRNYYN,RYE-NYRY-0116104A,CISCO_NCS4016_SHELF,YNKRNYYN-0337806A,CISCO_NCS4016_SHELF
101213,I1001/OTUC2/RYFRPARF/SHLNPASH,RYFRPARF-0112033A,CISCO_NCS4016_SHELF,SHLNPASH-0112205A,CISCO_NCS4016_SHELF
113599,I1001/OTUC2/RYFRPARF/SNSPPASS,RYFRPARF-0112033A,CISCO_NCS4016_SHELF,SNSPPASS-0110605A,CISCO_NCS4016_SHELF
113571,I1001/OTUC2/RYFRPARF/SPTWPASP,RYFRPARF-0112033A,CISCO_NCS4016_SHELF,SPTWPASP-0110502A,CISCO_NCS4016_SHELF
100992,I1001/OTUC2/RYFRPARF/WAYNPAWY,RYFRPARF-0112033A,CISCO_NCS4016_SHELF,WAYNPAWY-0226704A,CISCO_NCS4016_SHELF
126574,I1001/OTUC2/SALMNJSA/VNLDNJVL,SALMNJSA-0112803A,CISCO_NCS4016_SHELF,VNLDNJVL-0111703A,CISCO NCS4016 SHELF
129367,I1001/OTUC2/SCCSNJ95/WORNNJ21,SCCSNJ95-02220104A,CISCO NCS4016 SHELF,WORNNJ21-031311A,CISCO NCS4016 SHELF
92973,I1001/OTUC2/SCDLNYSR/YNKRNYYN,SCDLNYSR-0115704A,CISCO_NCS4016_SHELF,YNKRNYYN-0337806A,CISCO_NCS4016_SHELF
131654,I1001/OTUC2/SCHWPASV/WAYNPAWY,SCHWPASV-0220304A,CISCO_NCS4016_SHELF,WAYNPAWY-0226704A,CISCO_NCS4016_SHELF
33001,I1001/OTUC2/SCRJCASS/WSCRCAAH,SCRJCASS-0110104A,CISCO_NCS4016_SHELF,WSCRCAAH-027044A,CISCO NCS4016 SHELF
33002,I1001/OTUC2/SCROCA04/WSCRCAAH,SCROCA04-0110107A,CISCO_NCS4016_SHELF,WSCRCAAH-027044A,CISCO NCS4016 SHELF
33255,I1001/OTUC2/SCROCAAN/WSCRCAAH,SCROCAAN-0110004A,CISCO_NCS4016_SHELF,WSCRCAAH-027044A,CISCO NCS4016 SHELF
33003,I1001/OTUC2/SCRQCAUU/WSCRCAAH,SCRQCAUU-0110104A,CISCO_NCS4016_SHELF,WSCRCAAH-027044A,CISCO NCS4016 SHELF
126954,I1001/OTUC2/SFRNNYSU/WHVRNYWH,SFRNNYSU-0221709A,CISCO_NCS4016_SHELF,WHVRNYWH-0001104A,CISCO_NCS4016_SHELF
132507,I1001/OTUC2/SHHMNYSH/SMTWNYSM,SHHMNYSH-0110407A,CISCO_NCS4016_SHELF,SMTWNYSM-0001008A,CISCO_NCS4016_SHELF
130728,I1001/OTUC2/SJRDUT02/SNDYUTDN,SJRDUT02-0110202A,CISCO NCS4009 SHELF,SNDYUTDN-0150013A,CISCO NCS4016 SHELF
132584,I1001/OTUC2/SLDNNYSE/SMTWNYSM,SLDNNYSE-0114623A,CISCO_NCS4016_SHELF,SMTWNYSM-0001008A,CISCO_NCS4016_SHELF
129867,I1001/OTUC2/SLKCUT12/SLKCUT24,SLKCUT12-0110105A,CISCO NCS4009 SHELF,SLKCUT24-0112304A,CISCO NCS4016 SHELF
129774,I1001/OTUC2/SLKCUT24/SLKDUTBT,SLKCUT24-0112304A,CISCO NCS4016 SHELF,SLKDUTBT-0111018A,CISCO NCS4016 SHELF
129860,I1001/OTUC2/SLKCUT24/SLKDUTDH,SLKCUT24-0112304A,CISCO NCS4016 SHELF,SLKDUTDH-0110105A,CISCO NCS4009 SHELF
130729,I1001/OTUC2/SLKCUT24/SLKFUTVT,SLKCUT24-0112304A,CISCO NCS4016 SHELF,,
97510,I1001/OTUC2/SLKCUT24/SLKHUTKY,SLKCUT24-0112304A,CISCO NCS4016 SHELF,SLKHUTKY-0110101A,CISCO NCS4009 SHELF
129778,I1001/OTUC2/SLKCUT24/SNDYUTDN,SLKCUT24-0112304A,CISCO NCS4016 SHELF,SNDYUTDN-0150013A,CISCO NCS4016 SHELF
129864,I1001/OTUC2/SLKCUT24/SSLKUTGY,SLKCUT24-0112304A,CISCO NCS4016 SHELF,SSLKUTGY-0110103B,CISCO NCS4009 SHELF
121384,I1001/OTUC2/SLKCUT24/WJRDUT30,SLKCUT24-0112304A,CISCO NCS4016 SHELF,WJRDUT30-0110205A,CISCO NCS4016 SHELF
129870,I1001/OTUC2/SLKCUTNI/SNDYUTDN,SLKCUTNI-0110104B,CISCO NCS4009 SHELF,SNDYUTDN-0150013A,CISCO NCS4016 SHELF
97512,I1001/OTUC2/SLKDUTBT/SLKFUTVT,SLKDUTBT-0111018A,CISCO NCS4016 SHELF,SLKFUTVT-0110108A,CISCO NCS4009 SHELF
130730,I1001/OTUC2/SLKDUTBT/SLKHUTKY,,,,
131036,I1001/OTUC2/SLKDUTBT/SNDYUTDN,SLKDUTBT-0111018A,CISCO NCS4016 SHELF,SNDYUTDN-0150013A,CISCO NCS4016 SHELF
121375,I1001/OTUC2/SLKDUTBT/WJRDUT30,SLKDUTBT-0111018A,CISCO NCS4016 SHELF,WJRDUT30-0110205A,CISCO NCS4016 SHELF
97511,I1001/OTUC2/SLKFUTVT/SLKHUTKY,SLKFUTVT-0110108A,CISCO NCS4009 SHELF,SLKHUTKY-0110101A,CISCO NCS4009 SHELF
99770,I1001/OTUC2/SNDGCA61/SNDJCA05,SNDGCA61-0110704A,CISCO NCS4016 SHELF,SNDJCA05-011505A,CISCO_NCS4016_SHELF
93887,I1001/OTUC2/SNDICAET/VISTCA65,SNDICAET-01507A,CISCO NCS4016 SHELF,VISTCA65-0121506A,CISCO_NCS4016_SHELF
93745,I1001/OTUC2/SNDJCA05/VISTCA65,SNDJCA05-011505A,CISCO_NCS4016_SHELF,VISTCA65-0121506A,CISCO_NCS4016_SHELF
130732,I1001/OTUC2/SNDYUTDN/SNDZUT18,SNDYUTDN-0150013A,CISCO NCS4016 SHELF,SNDZUT18-0110114A,CISCO NCS4009 SHELF
130734,I1001/OTUC2/SNDYUTDN/WJRDUT30,SNDYUTDN-0150013A,CISCO NCS4016 SHELF,WJRDUT30-0110205A,CISCO NCS4016 SHELF
92614,I1001/OTUC2/SNFCCAMK/SNFECA11,SNFCCAMK-0380210A,CISCO_NCS4016_SHELF,SNFECA11-0121011A,CISCO_NCS4016_SHELF
92725,I1001/OTUC2/SNFCCAMK/SNFFCADK,SNFCCAMK-0380210A,CISCO_NCS4016_SHELF,SNFFCADK-0551629A,CISCO_NCS4016_SHELF
122709,I1001/OTUC2/SNJSCAJN/SNJUCA09,SNJSCAJN-112508A,CISCO_NCS4016_SHELF,SNJUCA09-01618A,CISCO NCS4016 SHELF
88734,I1001/OTUC2/SNJSCARM/SNJUCA09,SNJSCARM-012204A,CISCO NCS4016 SHELF,SNJUCA09-01620A,CISCO_NCS4016_SHELF
131006,I1001/OTUC2/SNJSCARM/SNTDCAMF,SNJSCARM-012204A,CISCO NCS4016 SHELF,SNTDCAMF-0110507A,CISCO_NCS4016_SHELF
122540,I1001/OTUC2/SNJSCARM/SNVACAUI,SNJSCARM-012204A,CISCO NCS4016 SHELF,SNVACAUI-0110803A,CISCO_NCS4016_SHELF
121930,I1001/OTUC2/SNJUCA09/SNVACANX,SNJUCA09-01618A,CISCO NCS4016 SHELF,SNVACANXH100110219A,CISCO NCS4016 SHELF
102274,I1001/OTUC2/SNJUCA09/SNVACANXH10,SNJUCA09-01620A,CISCO_NCS4016_SHELF,SNVACANXH100110219A,CISCO NCS4016 SHELF
122528,I1001/OTUC2/SNVACANXH10/SNVACAUI,SNVACANXH100110219A,CISCO NCS4016 SHELF,SNVACAUI-0110803A,CISCO_NCS4016_SHELF
130677,I1001/OTUC2/SPBKFL05/TAMPFLCMH02,SPBKFL05-0110102A,CISCO NCS4009 SHELF,TAMPFLCMH0206316A,CISCO NCS4016 SHELF
119088,I1001/OTUC2/SPLKNJSL/TMRVNJTR,SPLKNJSL-0111138A,CISCO_NCS4016_SHELF,TMRVNJTR-0112109A,CISCO_NCS4016_SHELF
112862,I1001/OTUC2/SPMLNJ01/SUCCNJSU,SPMLNJ01-0110508A,CISCO NCS4016 SHELF,SUCCNJSU-0115114A,CISCO_NCS4016_SHELF
97786,I1001/OTUC2/SPVYNYSV/WHVRNYWH,SPVYNYSV-0223504A,CISCO_NCS4016_SHELF,WHVRNYWH-0001104A,CISCO_NCS4016_SHELF
114990,I1001/OTUC2/STGRFL17H02/TAMQFLSZ,STGRFL17H020110102A,CISCO NCS4009 SHELF,TAMQFLSZ-01828A,CISCO NCS4016 SHELF
112864,I1001/OTUC2/SUCCNJSU/WASHNJWA,SUCCNJSU-0115114A,CISCO_NCS4016_SHELF,WASHNJWA-0112620A,CISCO_NCS4016_SHELF
112866,I1001/OTUC2/SUCCNJSU/WDPTNJWP,SUCCNJSU-0115114A,CISCO_NCS4016_SHELF,WDPTNJWP-0110409A,CISCO_NCS4016_SHELF
103660,I1001/OTUC2/SUCCNJSU/WMFRNJ01,SUCCNJSU-0115114A,CISCO_NCS4016_SHELF,WMFRNJ01-0112021A,CISCO_NCS4016_SHELF
89846,I1001/OTUC2/SYOSNYGN/SYOSNYSY,SYOSNYGN-0121217A,CISCO NCS4016 SHELF,SYOSNYSY-0112317A,CISCO_NCS4016_SHELF
89630,I1001/OTUC2/SYOSNYSY/WBYNNYWE,SYOSNYSY-0112317A,CISCO_NCS4016_SHELF,WBYNNYWE-0111115A,CISCO_NCS4016_SHELF
29377,I1001/OTUC2/TAMPFL23W23/TAMPFL57,TAMPFL23W2308420A,CISCO_NCS4016_SHELF,TAMPFL57-11604A,CISCO_NCS4016_SHELF
29379,I1001/OTUC2/TAMPFLCMH02/TAMPFLXAW0E,TAMPFLCMH0206316A,CISCO NCS4016 SHELF,TAMPFLXAW0E1210202A,CISCO NCS4016 SHELF
119006,I1001/OTUC2/TAMPFLCMH02/TAMQFLHU,TAMPFLCMH0206316A,CISCO NCS4016 SHELF,TAMQFLHU-0131106A,CISCO NCS4016 SHELF
96456,I1001/OTUC2/TAMPFLCMH02/TAMQFLSZ,TAMPFLCMH0206316A,CISCO NCS4016 SHELF,TAMQFLSZ-01828A,CISCO NCS4016 SHELF
29355,I1001/OTUC2/TAMPFLCMH02/TAMVFL79,TAMPFLCMH0206316A,CISCO NCS4016 SHELF,TAMVFL79-0111503A,CISCO NCS4016 SHELF
127669,I1001/OTUC2/TAMPFLCMH02/TAMXFLHR,TAMPFLCMH0206316A,CISCO NCS4016 SHELF,TAMXFLHR-0110104A,CISCO NCS4009 SHELF
92659,I1001/OTUC2/TAMPFLPW/TAMQFLSZ,TAMPFLPW-0110001A,CISCO_NCS4016_SHELF,TAMQFLSZ-01828A,CISCO NCS4016 SHELF
92662,I1001/OTUC2/TAMPFLXAW0E/TAMQFLDQ,TAMPFLXAW0E1210202A,CISCO NCS4016 SHELF,TAMQFLDQ-0110001A,CISCO_NCS4016_SHELF
101054,I1001/OTUC2/TAMPFLXAW0E/TAMQFLSZ,TAMPFLXAW0E1210202A,CISCO NCS4016 SHELF,TAMQFLSZ-01828A,CISCO NCS4016 SHELF
34753,I1001/OTUC2/TAMPFLXAW0E/TAMSFLCZ,TAMPFLXAW0E1210202A,CISCO NCS4016 SHELF,TAMSFLCZ-01002102A,CISCO NCS4016 SHELF
118906,I1001/OTUC2/TAMQFLHU/TAMQFLSZ,TAMQFLHU-0131104A,CISCO NCS4016 SHELF,TAMQFLSZ-01828A,CISCO NCS4016 SHELF
114847,I1001/OTUC2/TAMQFLSZ/TAMRFLHC,TAMQFLSZ-01828A,CISCO NCS4016 SHELF,TAMRFLHC-0110104A,CISCO NCS4009 SHELF
34657,I1001/OTUC2/TAMQFLSZ/TAMSFLCZ,TAMQFLSZ-01828A,CISCO NCS4016 SHELF,TAMSFLCZ-01002102A,CISCO NCS4016 SHELF
29380,I1001/OTUC2/TAMQFLSZ/TAMVFL79,TAMQFLSZ-01828A,CISCO NCS4016 SHELF,TAMVFL79-0111503A,CISCO NCS4016 SHELF
106053,I1001/OTUC2/TAMQFLSZ/TRSPFL06,TAMQFLSZ-01828A,CISCO NCS4016 SHELF,TRSPFL06-0110104A,CISCO NCS4009 SHELF
96483,I1001/OTUC2/TKHONYTU/YNKRNYYN,TKHONYTU-0110604A,CISCO_NCS4016_SHELF,YNKRNYYN-0337806A,CISCO_NCS4016_SHELF
92873,I1001/OTUC2/TMRVNJTR/VNHSNJVH,TMRVNJTR-0112109A,CISCO_NCS4016_SHELF,VNHSNJVH-0110708A,CISCO_NCS4016_SHELF
132966,I1001/OTUC2/TRCKPATC/WKBGPAWK,TRCKPATC-0331401A,CISCO_NCS4016_SHELF,WKBGPAWK-0330507A,CISCO_NCS4016_SHELF
131183,I1001/OTUC2/TRPRPATR/WAYNPAWY,TRPRPATR-0110902A,CISCO_NCS4016_SHELF,WAYNPAWY-0226704A,CISCO_NCS4016_SHELF
96427,I1001/OTUC2/TRTWNYTT/YNKRNYYN,TRTWNYTT-0221824A,CISCO_NCS4016_SHELF,YNKRNYYN-0337806A,CISCO_NCS4016_SHELF
104102,I1001/OTUC2/UNINNJUV/WSFDNJWS,UNINNJUV-0220808A,CISCO_NCS4016_SHELF,WSFDNJWS-0223203A,CISCO_NCS4016_SHELF
101770,I1001/OTUC2/WAYNPAWY/WNRTPAAHW01,WAYNPAWY-0226704A,CISCO_NCS4016_SHELF,WNRTPAAHW010130204A,CISCO NCS4016 SHELF
113569,I1001/OTUC2/WCHSPAWC/WGRVPAWG,WCHSPAWC-0220619A,CISCO_NCS4016_SHELF,WGRVPAWG-0110302A,CISCO_NCS4016_SHELF
103692,I1001/OTUC2/WDBRNJWD/WSFDNJWS,WDBRNJWD-0110112A,CISCO_NCS4016_SHELF,WSFDNJWS-0223203A,CISCO_NCS4016_SHELF
132041,I1001/OTUC2/WHPLNYWP/WHVRNYWH,,,,
96506,I1001/OTUC2/WHPLNYWP/YNKRNYYN,WHPLNYWP-0225007A,CISCO_NCS4016_SHELF,YNKRNYYN-0337806A,CISCO_NCS4016_SHELF
128652,I1002/100G/ALPSGADA/ATLCGABX,ALPSGADA-MSE01-AA-SU1,MX2020,TL1.ATL4,PTX5000
29536,I1002/100G/ASBNVA13/FTWSPAFW,TL1.IAD6,PTX5000,FTWSPAFW-MSE01-AA-SU1,MX2020
29538,I1002/100G/ASBNVA13/PHLAPALO,TL2.IAD6,PTX5000,PHLAPALO-MSE01-AA-SU1,MX2020
93210,I1002/100G/ASBNVA13/PITBPADT,TL1.IAD6,PTX5000,PITBPADT-MSE01-AA-SU1,MX2020
93897,I1002/100G/ASBNVA13/PITBPANS,TL2.IAD6,PTX5000,PITBPANS-MSE01-AA-SU1,MX2020
114916,I1002/100G/ATLCGABX/CLMASCMI,ATLCGABX-0113302A,CISCO_NCS4016_SHELF,CLMASCMI-01316A,CISCO NCS4016 SHELF
124250,I1002/100G/ATLCGABX/PNSCFLFN,ATLCGABX-0113302A,CISCO_NCS4016_SHELF,PNSCFLFN-01419A,CISCO NCS4016 SHELF
113078,I1002/100G/AURRCO20/AURSCOTY,TL1.DEN4,PTX5000,AURSCOTY-MSE01-BB-SU1,NCS 6208 - 8-Slot Chassis
89834,I1002/100G/AURRCO20/CLSPCO11H00,AURRCO20-0114T08A,CISCO NCS4016 SHELF,CLSPCO11H0006905A,CISCO NCS4016 SHELF
134185,I1002/100G/BBTPNJDA/NWRKNJMD,BBTPNJDA-MSE01-BB-SU1,NCS 6208 - 8-Slot Chassis,TL2.EWR6,PTX5000
126371,I1002/100G/BGVLPAAM/PITBPAOY,BGVLPAAM-MSE01-AA-SU1,MX2020,TL1.PIT10,PTX5000
103335,I1002/100G/BKFDCAFM/LSANCAKV,BKFDCAFM-0110503A,CISCO NCS4016 SHELF,LSANCAKV-0442203A,CISCO_NCS4016_SHELF
103334,I1002/100G/BKFDCAFM/WSCRCAOI,BKFDCAFM-0110503A,CISCO NCS4016 SHELF,WSCRCAOI-01010903A,CISCO NCS4016 SHELF
88647,I1002/100G/BLTNCAAD/LSVKNVKU,BLTNCAAD-0170710A,CISCO_NCS4016_SHELF,LSVKNVKU-0111608A,CISCO_NCS4016_SHELF
99179,I1002/100G/BLTNMN86/CLGNMNAA,BLTNMN86-MSE01-BB-SU1,NCS 6208 - 8-Slot Chassis,TL1.MSP3,PTX5000
